githubFile,instrument,calRepo_check,HITLstatus,HITLnotes,fileParse,serialNumber,duplicateCoeff,vendorMatch
ATCWK-67627-00009__20200205.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00001__20201008.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00004__20241027.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00001__20161220.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00009__20211031.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00009__20231121.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00004__20201006.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00001__20241029.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00007__20190914.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00008__20231110.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00008__20211029.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00011__20200220.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00011__20221013.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00003__20211028.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00002__20130906.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00006__20221028.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00003__20231112.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00002__20121201.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATCWK-67627-00012__20240203.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00003__20190822.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-67627-00005__20180811.csv,CTDPFB,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00007__20230622.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00002__20180314.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00003__20160212.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00003__20180912.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00006__20221203.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00002__20121127.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00003__20150505.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00006__20150508.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00004__20140208.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00001__20180314.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00003__20190905.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00004__20180314.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00003__20200918.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00005__20150425.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00006__20170120.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00003__20140415.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00006__20241024.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00001__20211008.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00002__20211019.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00005__20170117.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00005__20211008.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00005__20221108.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00006__20180816.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00007__20190109.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00002__20130905.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00007__20180905.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00004__20170826.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00004__20241128.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00004__20190904.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00001__20170909.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00001__20130905.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00005__20180816.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00002__20170909.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00004__20160210.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00005__20200922.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00006__20200919.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00002__20140610.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00002__20240124.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00001__20241203.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00001__20160206.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00004__20211019.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00007__20170117.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00007__20150414.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00007__20240127.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00005__20190109.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00002__20190904.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00007__20200922.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00003__20240201.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00002__20160210.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00001__20231223.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00005__20241128.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00006__20190109.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00001__20190904.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00001__20140528.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58694-00004__20221108.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58694-00001__20181229.csv,DOFSTA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58320-00017__20241113.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58320-00013__20241208.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58320-00004__20241208.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58320-00006__20241214.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58320-00016__20241113.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58320-00019__20241113.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58320-00018__20241113.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58320-00022__20241113.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58320-00012__20241208.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58320-00001__20241208.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58320-00015__20241219.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATOSU-58320-00021__20211026.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-58320-00011__20241208.csv,DOSTAD,MATCH,NA, ,SUCCESS_TYPE2,MATCH_SENSORBULK,NONE,NOTCOMPARED
ATAPL-70111-00004__20201110.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00002__20180913.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00007__20131204.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00005__20201109.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00003__20140130.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00002__20151218.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00001__20130422.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00004__20171101.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00003__20190923.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00004__20241122.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00001__20151218.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00002__20201109.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00005__20180913.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00006__20211012.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00001__20231027.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00005__20141021.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00001__20171027.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00003__20211012.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00007__20151223.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00007__20231021.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00003__20160331.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00002__20131213.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00004__20170131.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00005__20221108.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00006__20241121.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00003__20161222.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00002__20221102.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00006__20170202.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00004__20221108.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00006__20180913.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00007__20190924.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00005__20170131.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00006__20141021.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00003__20171027.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00001__20211012.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00006__20201109.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00007__20171101.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00005__20241226.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00001__20190926.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00004__20141021.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00003__20231221.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00006__20221108.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70111-00007__20211012.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00004__20231027.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00002__20241121.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00001__20140519.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70111-00001__20170425.csv,FLCDRA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00001__20151222.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00002__20180913.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00004__20170208.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00004__20171103.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00003__20231016.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00004__20201112.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00005__20221031.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00004__20241123.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00002__20221031.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00003__20171103.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00002__20151222.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70110-00006__20170131.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00003__20211012.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70110-00007__20151221.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00003__20170127.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70110-00006__20201112.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70110-00007__20231018.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70110-00007__20191001.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00005__20170131.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00001__20211012.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00001__20231116.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70110-00006__20180913.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00005__20211012.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70110-00007__20171102.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00005__20140814.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00004__20140818.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70110-00006__20221031.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00002__20201112.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00005__20231016.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00001__20170421.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70110-00006__20141120.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00005__20241121.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70110-00007__20211012.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00001__20190930.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00005__20180920.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00001__20171102.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-70110-00006__20241202.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00001__20140527.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00003__20191001.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00002__20241123.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00004__20221031.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-70110-00005__20201112.csv,FLNTUA,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00003__20211013.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00013__20150528.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00009__20180924.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00011__20150416.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00008__20241223.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00007__20140423.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATAPL-58322-00014__20191118.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00008__20171201.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
ATOSU-58322-00008__20211001.csv,FLORDD,MATCH,NA, ,SUCCESS_TYPE1,MATCH_SENSORBULK,NONE,['COMPARED']
