verificationStatus,referenceDesignator,deployYear,deploymentSheetAssetID,rawFileVerification,imageVerification,calFileVerification,calibrationRequired,HITLstatus,HITLnotes,,
NOT_VERIFIED,RS03AXPS-PC03A-4B-PHSENA302,2019,ATAPL-58337-00001,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS03AXPS-PC03A-4A-DOSTAD303,2019,ATAPL-58320-00012,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPS-PC03A-4A-CTDPFA303,2019,ATAPL-66662-00011,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPD-DP03A-06-DOSTAD304,2019,ATAPL-58320-00001,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,RS03AXPD-DP03A-03-FLNTUA302,2019,ATAPL-70110-00002,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs and images,,
VERIFIED,RS03AXPD-DP03A-03-FLCDRA302,2019,ATAPL-70111-00002,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs and images,,
NOT_VERIFIED,RS03AXBS-LJ03A-12-DOSTAD301,2019,ATAPL-58320-00013,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXBS-LJ03A-12-CTDPFB301,2019,ATAPL-67627-00004,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXBS-LJ03A-11-OPTAAC303,2019,ATAPL-69943-00002,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03ASHS-MJ03B-10-CTDPFB304,2019,ATCWK-67627-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SLBS-LJ01A-12-DOSTAD101,2019,ATAPL-58320-00014,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SLBS-LJ01A-12-CTDPFB101,2019,ATAPL-67627-00005,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SLBS-LJ01A-11-OPTAAC103,2019,ATAPL-69943-00009,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-4A-NUTNRA101,2019,ATAPL-68020-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3D-SPKIRA101,2019,ATAPL-58341-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3C-PARADA101,2019,ATAPL-66645-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3B-OPTAAD101,2019,ATAPL-58332-00004,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3A-FLORTD101,2019,ATAPL-58322-00009,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-2D-PHSENA101,2019,ATAPL-58337-00006,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-2A-DOFSTA102,2019,ATAPL-58694-00005,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-2A-CTDPFA102,2019,ATAPL-66662-00008,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-PC01A-4B-PHSENA102,2019,ATAPL-58337-00010,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-PC01A-4A-DOSTAD103,2019,ATAPL-58320-00011,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-4A-CTDPFA103,2019,ATAPL-66662-00009,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPD-DP01A-06-DOSTAD104,2019,ATOSU-58320-00018,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,RS01SBPD-DP01A-04-FLNTUA102,2019,ATOSU-70110-00006,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,RS01SBPD-DP01A-03-FLCDRA102,2019,ATAPL-70111-00005,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,CE04OSPS-SF01B-4A-NUTNRA102,2019,ATOSU-68020-00008,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3D-SPKIRA102,2019,ATOSU-58341-00008,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3C-PARADA102,2019,ATAPL-66645-00004,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3B-OPTAAD105,2019,ATOSU-58332-00008,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3A-FLORTD104,2019,ATOSU-58322-00013,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-2A-DOFSTA107,2019,ATOSU-58694-00007,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-2A-CTDPFA107,2019,ATOSU-66662-00013,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-PC01B-4B-PHSENA106,2019,ATAPL-58337-00003,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-PC01B-4A-DOSTAD109,2019,ATOSU-58320-00017,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-PC01B-4A-CTDPFA109,2019,ATOSU-66662-00014,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPD-DP01B-06-DOSTAD105,2019,ATAPL-58320-00016,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs and images,,
VERIFIED,CE04OSPD-DP01B-06-DOSTAD105,2019,ATAPL-58320-00015,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,CE04OSPD-DP01B-04-FLNTUA103,2019,ATAPL-70110-00005,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,CE04OSPD-DP01B-03-FLCDRA103,2019,ATOSU-70111-00006,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
NOT_VERIFIED,CE04OSBP-LJ01C-10-PHSEND107,2019,ATOSU-70571-00003,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSBP-LJ01C-09-PCO2WB104,2019,ATOSU-70570-00003,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-08-OPTAAC104,2019,ATOSU-69943-00011,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSBP-LJ01C-06-DOSTAD108,2019,ATOSU-58320-00022,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-06-CTDBPO108,2019,ATOSU-69828-00002,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE02SHBP-LJ01D-10-PHSEND103,2019,ATOSU-70571-00004,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE02SHBP-LJ01D-09-PCO2WB103,2019,ATOSU-70570-00004,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-08-OPTAAD106,2019,ATOSU-58332-00007,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE02SHBP-LJ01D-06-DOSTAD106,2019,ATOSU-58320-00019,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-06-CTDBPN106,2019,ATOSU-69827-00002,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-10-TRHPHA301,2019,ATAPL-67653-00002,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-09-THSPHA301,2019,ATAPL-58342-00002,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,RS03AXPS-SF03A-3B-OPTAAD301,2019,ATAPL-58332-00006,MATCH,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,RS03AXPS-PC03A-08-HYDBBA303,2019,ATAPL-58324-00009,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,Clear,verified with IP address ping,,
VERIFIED,RS03AXPD-DP03A-02-VEL3DA303,2019,ATAPL-58346-00003,none,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
NOT_VERIFIED,RS01SBPS-SF01A-4F-PCO2WA101,2019,ATAPL-58336-00003,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-4C-FLORDD103,2019,ATAPL-58322-00002,MATCH,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-08-HYDBBA103,2019,ATAPL-58324-00007,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,Clear,verified with IP address ping,,
VERIFIED,RS01SBPD-DP01A-02-VEL3DA103,2019,ATAPL-58346-00006,none,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
NOT_VERIFIED,CE04OSPS-SF01B-4F-PCO2WA102,2019,ATOSU-58336-00005,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-2B-PHSENA108,2019,ATOSU-58337-00011,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-PC01B-4D-PCO2WA105,2019,ATAPL-58336-00002,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
VERIFIED,CE04OSPD-DP01B-04-FLNTUA103,2019,ATAPL-70110-00004,none,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,CE04OSPD-DP01B-03-FLCDRA103,2019,ATAPL-70111-00004,none,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,CE04OSPD-DP01B-02-VEL3DA105,2019,ATAPL-58346-00002,none,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,Clear,verified with deployment logs and images,,
VERIFIED,CE04OSBP-LJ01C-11-HYDBBA105,2019,ATOSU-58324-00013,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,Clear,verified with IP address ping,,
VERIFIED,CE02SHBP-LJ01D-11-HYDBBA106,2019,ATOSU-58324-00012,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,Clear,verified with IP address ping,,
VERIFIED,RS03AXPD-DP03A-02-VEL3DA303,2018,ATAPL-58346-00004,none,NAN,NO_VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
NOT_VERIFIED,RS03INT2-MJ03D-12-VEL3DB304,2018,ATAPL-67979-00003,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-07-RASFLA301,2018,ATAPL-58340-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-07-PPSDNA301,2018,ATAPL-58338-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-07-D1000A301,2018,ATAPL-58340-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-06-MASSPA301,2018,ATAPL-58325-00002,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03CCAL-MJ03F-09-SCPRAA301,2018,PIRSN-SCPRAA-00001,NAN,NAN,none,NAN,NA,,,
VERIFIED,RS03CCAL-MJ03F-08-SCTAAA301,2018,PIRSN-SCTAAA-00001,NAN,NAN,none,NAN,Clear,verified with IP address ping,,
VERIFIED,RS03AXPD-DP03A-01-CTDPFL304,2018,ATAPL-67977-00004,NO_FILE,NAN,none,NAN,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
NOT_VERIFIED,RS03AXPD-DP03A-00-ENG000000,2018,ATAPL-71444-00005,none,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03AXBS-LJ03A-05-HPIESA301,2018,ATAPL-58323-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03ASHS-PN03B-06-CAMHDA301,2018,ATAPL-70248-00002,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03ASHS-MJ03B-12-COVISA301,2018,PIRSN-COVISA-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03ASHS-MJ03B-00-OSMOIA301,2018,ATAPL-58333-00002,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SUM2-MJ01B-10-QNTSRA101,2018,PIRSN-QNTSRA-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SUM2-MJ01B-08-OVRSRA101,2018,PIRSN-OVRSRA-00001,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SUM2-MJ01B-06-MASSPA101,2018,ATAPL-58325-00003,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SUM2-MJ01B-05-CAMDSB103,2018,ATAPL-58317-00010,NAN,NAN,none,NAN,NA,,,
VERIFIED,RS01SUM2-MJ01B-00-OSMOIA101,2018,ATAPL-58333-00001,NAN,NAN,none,NAN,Clear,verified with deployment logs and images,,
VERIFIED,RS01SUM2-MJ01B-00-FLOBNM101,2018,ATAPL-70113-00003,NAN,NAN,none,NAN,Clear,verified with deployment and dive logs,,
VERIFIED,RS01SUM2-MJ01B-00-FLOBNC101,2018,ATAPL-58334-00004,NAN,NAN,none,NAN,Clear,verified with deployment logs and images,,
NOT_VERIFIED,RS01SUM1-LJ01B-12-VEL3DB104,2018,ATAPL-67979-00002,NAN,NAN,none,NAN,NA,,,
VERIFIED,RS01SLBS-MJ01A-06-PRESTA101,2018,ATAPL-67639-00005,NO_FILE,NAN,none,NAN,Clear,put on seafloor in 2016 but not plugged in until 2018; deployment sheet is correct,,
NOT_VERIFIED,RS01SBPS-SF01A-4B-VELPTD102,2018,ATAPL-70114-00004,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-4B-VELPTD102,2018,ATAPL-70114-00002,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS01SBPS-PC01A-07-CAMDSC102,2018,ATAPL-58317-00009,NAN,NAN,none,NAN,NA,,,
VERIFIED,RS01SBPD-DP01A-01-CTDPFL104,2018,ATAPL-67977-00003,NO_FILE,NAN,none,NAN,Clear,verified with deployment logs and images,,
NOT_VERIFIED,RS01SBPD-DP01A-00-ENG000000,2018,ATAPL-71444-00007,none,NAN,none,NAN,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-4B-VELPTD106,2018,ATAPL-70114-00003,NAN,NAN,none,NAN,NA,,,
VERIFIED,CE04OSPD-DP01B-01-CTDPFL105,2018,ATAPL-67977-00001,NO_FILE,NAN,none,NAN,Clear,verified with deployment logs and images,,
NOT_VERIFIED,CE04OSPD-DP01B-00-ENG000000,2018,ATAPL-71444-00004,none,NAN,none,NAN,NA,,,
NOT_VERIFIED,CE04OSBP-LV01C-06-CAMDSB106,2018,ATOSU-58317-00008,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,CE04OSBP-LJ01C-07-VEL3DC107,2018,ATOSU-69829-00004,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,CE02SHBP-MJ01C-08-CAMDSB107,2018,ATOSU-58317-00013,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,CE02SHBP-LJ01D-07-VEL3DC108,2018,ATOSU-69829-00003,NAN,NAN,none,NAN,NA,,,
NOT_VERIFIED,RS03INT1-MJ03C-09-THSPHA301,2018,ATAPL-58342-00001,NAN,NAN,none,TRUE,NA,,,
VERIFIED,RS01SUM2-MJ01B-12-ADCPSK101,2018,ATAPL-58419-00003,MATCH,MATCH,none,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SUM2-MJ01B-11-CTDPFA110,2018,PIRSN-CTDPFA-10001,NAN,NAN,none,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SBPS-PC01A-06-VADCPA101,2018,ATAPL-58345-00003,NO_FILE,NAN,none,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SBPS-PC01A-05-ADCPTD102,2018,ATAPL-58315-00003,NO_FILE,NAN,none,TRUE,NA,,,
VERIFIED,CE04OSPS-PC01B-05-ZPLSCB102,2018,ATOSU-63259-00005,NAN,NAN,none,TRUE,Clear,verified with post-recovery logs and refurb documentation,,
VERIFIED,CE04OSBP-LJ01C-05-ADCPSI103,2018,ATOSU-69825-00002,MATCH,NAN,none,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-05-ADCPTB104,2018,ATOSU-69826-00003,MATCH,NAN,none,TRUE,NA,,,
VERIFIED,RS03AXPD-DP03A-03-FLNTUA302,2018,ATAPL-70110-00004,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,RS03AXPD-DP03A-03-FLCDRA302,2018,ATAPL-70111-00004,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs and images,,
NOT_VERIFIED,RS03AXBS-LJ03A-12-DOSTAD301,2018,ATAPL-58320-00003,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXBS-LJ03A-12-CTDPFB301,2018,ATAPL-67627-00003,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXBS-LJ03A-11-OPTAAC303,2018,ATAPL-69943-00003,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SLBS-LJ01A-12-DOSTAD101,2018,ATAPL-58320-00004,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SLBS-LJ01A-12-CTDPFB101,2018,ATAPL-67627-00002,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SLBS-LJ01A-11-OPTAAC103,2018,ATAPL-69943-00008,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-4F-PCO2WA101,2018,ATAPL-58336-00010,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-4F-PCO2WA101,2018,ATAPL-58336-00002,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-4A-NUTNRA101,2018,ATAPL-68020-00003,MATCH,NAN,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SBPS-SF01A-4A-NUTNRA101,2018,ATAPL-68020-00004,MISMATCH: raw: 380:ATAPL-68020-00003,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3D-SPKIRA101,2018,ATAPL-58341-00004,MATCH,NAN,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SBPS-SF01A-3D-SPKIRA101,2018,ATAPL-58341-00002,MISMATCH: raw: 267:ATAPL-58341-00004,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3C-PARADA101,2018,ATAPL-66645-00003,MATCH,NAN,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SBPS-SF01A-3C-PARADA101,2018,ATAPL-66645-00002,MISMATCH: raw: 464:ATAPL-66645-00003,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3B-OPTAAD101,2018,ATAPL-58332-00005,MATCH,NAN,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SBPS-SF01A-3B-OPTAAD101,2018,ATAPL-58332-00006,MISMATCH: raw: 244:ATAPL-58332-00005,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-3A-FLORTD101,2018,ATAPL-58322-00007,MATCH,NAN,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SBPS-SF01A-3A-FLORTD101,2018,ATAPL-58322-00001,MISMATCH: raw: 1195:ATAPL-58322-00007,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-2D-PHSENA101,2018,ATAPL-58337-00005,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-2D-PHSENA101,2018,ATAPL-58337-00013,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-2A-DOFSTA102,2018,ATAPL-58694-00002,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-SF01A-2A-DOFSTA102,2018,ATAPL-58694-00001,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-SF01A-2A-CTDPFA102,2018,ATAPL-66662-00003,MATCH,NAN,VALID_FILE,TRUE,NA,,,
RAW_SN_POSSIBLE,RS01SBPS-SF01A-2A-CTDPFA102,2018,ATAPL-66662-00002,MISMATCH: raw: 7232:ATAPL-66662-00003,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-4C-FLORDD103,2018,ATAPL-58322-00004,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-PC01A-4B-PHSENA102,2018,ATAPL-58337-00014,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-PC01A-4A-DOSTAD103,2018,ATAPL-58320-00005,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPS-PC01A-4A-CTDPFA103,2018,ATAPL-66662-00001,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS01SBPD-DP01A-06-DOSTAD104,2018,ATOSU-58320-00008,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,RS01SBPD-DP01A-04-FLNTUA102,2018,ATAPL-70110-00001,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,RS01SBPD-DP01A-03-FLCDRA102,2018,ATAPL-70111-00001,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
NOT_VERIFIED,CE04OSPS-SF01B-4F-PCO2WA102,2018,ATOSU-58336-00006,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-4A-NUTNRA102,2018,ATOSU-68020-00005,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3D-SPKIRA102,2018,ATAPL-58341-00003,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3C-PARADA102,2018,ATOSU-66645-00008,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3B-OPTAAD105,2018,ATOSU-58332-00003,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-3A-FLORTD104,2018,ATAPL-58322-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-2B-PHSENA108,2018,ATOSU-58337-00007,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-SF01B-2A-DOFSTA107,2018,ATOSU-58694-00004,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-SF01B-2A-CTDPFA107,2018,ATOSU-66662-00007,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-PC01B-4D-PCO2WA105,2018,ATOSU-58336-00007,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-PC01B-4B-PHSENA106,2018,ATOSU-58337-00008,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSPS-PC01B-4A-DOSTAD109,2018,ATOSU-58320-00007,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPS-PC01B-4A-CTDPFA109,2018,ATOSU-66662-00006,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSPD-DP01B-06-DOSTAD105,2018,ATAPL-58320-00009,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,CE04OSPD-DP01B-04-FLNTUA103,2018,ATOSU-70110-00007,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs and images,,
VERIFIED,CE04OSPD-DP01B-03-FLCDRA103,2018,ATOSU-70111-00007,none,NAN,VALID_FILE,TRUE,Clear,verified with deployment logs and images,,
NOT_VERIFIED,CE04OSBP-LJ01C-10-PHSEND107,2018,ATOSU-70571-00001,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSBP-LJ01C-09-PCO2WB104,2018,ATOSU-70570-00001,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-08-OPTAAC104,2018,ATAPL-69943-00005,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE04OSBP-LJ01C-06-DOSTAD108,2018,ATOSU-58320-00021,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE04OSBP-LJ01C-06-CTDBPO108,2018,ATOSU-69828-00001,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE02SHBP-LJ01D-10-PHSEND103,2018,ATOSU-70571-00002,NAN,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE02SHBP-LJ01D-09-PCO2WB103,2018,ATOSU-70570-00002,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-08-OPTAAD106,2018,ATAPL-58332-00001,MATCH,NAN,VALID_FILE,TRUE,NA,,,
NOT_VERIFIED,CE02SHBP-LJ01D-06-DOSTAD106,2018,ATOSU-58320-00020,NAN,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,CE02SHBP-LJ01D-06-CTDBPN106,2018,ATOSU-69827-00001,MATCH,NAN,VALID_FILE,TRUE,NA,,,
VERIFIED,RS03AXPD-DP03A-06-DOSTAD304,2018,ATAPL-58320-00010,none,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,Clear,verified with deployment logs, instrument deployment and refurb records, DP team notes
VERIFIED,RS03ASHS-MJ03B-10-CTDPFB304,2018,ATCWK-67627-00007,MATCH,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
NOT_VERIFIED,RS01SBPS-PC01A-08-HYDBBA103,2018,ATAPL-58324-00005,NAN,NAN,VALID_FILE_CAL_OLDER_THAN_15MONTHS,TRUE,NA,,,
